Plant,Style_CD,Activity,SAH,Pack_Unit,Pack_Qty,Size,Operation_code
95,12MV17,VAP,0.3624,5,5,10,60900
95,12MV18,VAP,0.3624,5,5,9,60900
95,BREPA7,SEW,0.26716,X,1,10,60500
95,BREPA8,SEW,0.2763,X,1,16,60500
95,BREPB1,SEW,0.2763,X,1,14,60500
95,BRETA1,SEW,0.26716,X,1,6,60500
95,BR1404,VAP,0.5152,E,14,4,60900
95,BR1404,VAP,0.5152,E,14,16,60900
95,BKE901,VAP,0.04396,9,9,6,60900
95,NBW3IW,SEW,3.968,X,1,38E,60500
95,NBW3IW,SEW,3.968,X,1,32A,60500
95,NBW3IW,SEW,3.968,X,1,36B,60500
95,EBP14X,VAP,0.1077,1,1,36E,60900
95,GPPH16,VAP,0.30816,6,6,16,60900
95,HP1404,VAP,0.50736,E,14,6,60900
95,HPEPA8,SEW,0.2777,X,1,4,60500
95,HPEPA8,SEW,0.2777,X,1,14,60500
95,HPEPA9,SEW,0.2777,X,1,10,60500
95,HPEPA9,SEW,0.2777,X,1,14,60500
95,HPEPA9,SEW,0.2777,X,1,16,60500
95,HPEPB1,SEW,0.2777,X,1,14,60500
95,HPEPB1,SEW,0.2777,X,1,16,60500
95,HPEPA6,SEW,0.2777,X,1,10,60500
95,LR6N27,VAP,0.35616,6,6,14,60900
95,LR6N27,VAP,0.35616,6,6,16,60900
95,LR6N28,VAP,0.35616,6,6,4,60900
95,LR6N28,VAP,0.35616,6,6,10,60900
95,LR6N28,VAP,0.35616,6,6,14,60900
95,LR6N28,VAP,0.35616,6,6,16,60900
95,PHL5ED,VAP,0.1225,1,1,XL,60900
95,34KP01,VAP,0.6688,A,10,10,60900
95,04KP01,VAP,0.6688,A,10,8,60900
95,IEP543,VAP,0.14472,3,3,XL,60900
95,LREPA5,SEW,0.27026,X,1,12,60500
95,H4CFPK,VAP,0.28408,4,4,2XL,60900
95,HAGM,SEW,0.5029,X,1,L,60500
95,HAGP,SEW,0.5029,X,1,XL,60500
95,710C21,VAP,0.3281,5,5,10,60900
95,710C22,VAP,0.3281,5,5,10,60900
95,BKEPA5,SEW,0.2735,X,1,12,60500
95,BKEPA6,SEW,0.2735,X,1,8,60500
95,BKEPA9,SEW,0.2735,X,1,4,60500
95,24KP01,VAP,0.6688,A,10,7,60900
95,24KP01,VAP,0.6688,A,10,10,60900
95,BK1803,VAP,0.84096,G,18,14,60900
95,CB1404,VAP,0.50736,E,14,8,60900
95,CB1405,VAP,0.50736,E,14,4,60900
95,HEB060,SEW,0.7134,X,1,M,60500
95,HEB060,SEW,0.7134,X,1,XL,60500
95,EBP14W,VAP,0.11908,1,1,38C,60900
95,EBP14W,VAP,0.11908,1,1,32D,60900
95,BK1401,VAP,0.63448,E,14,14,60900
95,BK1402,VAP,0.63448,E,14,12,60900
95,PBBR11,VAP,0.36974,7,7,8,60900
95,CH1403,VAP,0.50736,E,14,10,60900
95,CH1404,VAP,0.50736,E,14,12,60900
96,8PNF99,VAP,0,6,6,M,60900
96,SR9S,SEW,0.7449,X,1,XL,60500
96,SR9S,SEW,0.7765,X,1,3XL,60500
95,LREPA6,SEW,0.27026,X,1,12,60500
95,LR6N29,VAP,0.35616,6,6,8,60900
95,LR6N29,VAP,0.35616,6,6,16,60900
96,PLAD,SEW,1.37738,X,1,M,60500
96,PLAD,SEW,1.37738,X,1,XL,60500
96,LLX201,VAP,0.35256,2,2,S,60900
96,LLX201,VAP,0.35256,2,2,2XL,60900
96,PTOP,SEW,2.80168,X,1,L,60500
96,PTOP,SEW,2.80168,X,1,2XL,60500
95,LREPA8,SEW,0.27026,X,1,6,60500
95,P80S03,VAP,0.448,8,8,8,60900
95,P89M25,VAP,0.67104,8,8,8,60900
95,GCBP13,VAP,0.30816,6,6,6,60900
95,GCBP13,VAP,0.30816,6,6,8,60900
95,GCBP13,VAP,0.30816,6,6,14,60900
95,NT1753,VAP,0.37368,6,6,44230,60900
95,NT1753,VAP,0.37368,6,6,4,60900
95,HEB063,SEW,0.66446,X,1,XL,60500
95,GBCB12,VAP,0.3402,7,7,12,60900
95,LCKS,SEW,0.332079,X,1,10,60500
95,TGBEW0,SEW,0.2568,X,1,4,60500
95,HEB058,SEW,0.460772,X,1,3XL,60500
95,HEBP58,SEW,0.41322,X,1,L,60500
95,IEP553,VAP,0.16468,2,2,M,60900
96,BYC299,VAP,0.28008,4,4,M,60900
95,UVBH01,VAP,0.23358,3,3,M,60900
95,BBUV01,VAP,0.23358,3,3,S,60900
95,IEP555,VAP,0.10872,2,2,L,60900
95,PCBR14,VAP,0.31104,6,6,14,60900
95,PCBR15,VAP,0.31104,6,6,10,60900
95,PCBR15,VAP,0.31104,6,6,14,60900
95,E49C41,VAP,0.43344,6,6,8,60900
96,BYC101,VAP,0.27136,4,4,L,60900
95,IEP558,VAP,0.11272,2,2,2XL,60900
95,PHSA51,VAP,0.13408,1,1,XL,60900
95,PHSA51,VAP,0.13408,1,1,3XL,60900
95,ELPBA3,SEW,0.4983,X,1,12,60500
95,ELPBA4,SEW,0.4983,X,1,12,60500
95,ELPBA7,SEW,0.4983,X,1,14,60500
95,ELPBA7,SEW,0.4983,X,1,16,60500
95,ELPBA8,SEW,0.4983,X,1,10,60500
95,ELPBAA,SEW,0.4983,X,1,16,60500
95,ELPBAC,SEW,0.4983,X,1,8,60500
95,10M831,VAP,0.41984,8,8,13,60900
95,10M832,VAP,0.41984,8,8,11,60900
95,10M832,VAP,0.41984,8,8,12,60900
95,TSKG02,VAP,0.2772,4,4,XL,60900
95,KC1402,VAP,0.50736,E,14,4,60900
95,PHFP50,VAP,0.13408,1,1,XL,60900
95,CSJP02,VAP,0.3396,5,5,4,60900
95,CSJP02,VAP,0.3396,5,5,6,60900
95,CSJP02,VAP,0.3396,5,5,10,60900
95,SBRG08,VAP,0.3396,5,5,6,60900
95,PHF266,VAP,0.15132,1,1,4XL,60900
95,IEP549,VAP,0.22676,2,2,S,60900
95,IEP549,VAP,0.22676,2,2,L,60900
95,AGPS,SEW,0.5029,X,1,L,60500
95,PBBR12,VAP,0.36974,7,7,8,60900
95,IEP561,VAP,0.13276,2,2,L,60900
95,G31EC1,SEW,0.27792,X,1,10,60500
95,G31EC1,SEW,0.27792,X,1,12,60500
96,7BBP22,VAP,0.2262,5,5,S,60900
96,7U5B16,VAP,0.23544,6,6,L,60900
95,41HU04,VAP,0.35892,6,6,5,60900
95,PBBR15,VAP,0.36974,7,7,6,60900
95,IEP554,VAP,0.10284,2,2,M,60900
95,IEP554,VAP,0.10284,2,2,2XL,60900
95,PCBR16,VAP,0.31104,6,6,10,60900
95,PCBR17,VAP,0.31104,6,6,12,60900
96,JXCB07,VAP,0.26512,4,4,M,60900
95,HP1805,VAP,0.84096,G,18,8,60900
95,HP1805,VAP,0.84096,G,18,12,60900
95,840S19,VAP,0.4272,8,8,6,60900
96,NXN425,VAP,0.24896,4,4,L,60900
96,PBUP04,VAP,0.21852,3,3,S,60900
95,NS0038,SEW,1.05296,X,1,M,60500
95,NBAU28,SEW,3.15354,X,1,34B,60500
95,NBAU28,SEW,3.15354,X,1,34D,60500
95,NBAU28,SEW,3.15354,X,1,38D,60500
96,PUBB05,VAP,0.28032,4,4,XL,60900
95,PHMX88,VAP,0.1148,1,1,40C,60900
95,NBAUR4,SEW,2.4784,X,1,40C,60500
96,8BP807,VAP,0.37926,7,7,L,60900
96,76Y529,VAP,0.2262,5,5,XL,60900
96,76Y530,VAP,0.2262,5,5,XL,60900
96,79BP18,VAP,0.2304,5,5,S,60900
96,79BP18,VAP,0.2304,5,5,M,60900
96,79BP19,VAP,0.2304,5,5,XL,60900
95,13TK07,VAP,0.57902,D,13,8,60900
95,13TK07,VAP,0.57902,D,13,10,60900
96,BX9A04,VAP,0.27416,4,4,S,60900
95,ELPK04,SEW,0.494,X,1,14,60500
95,ELPK06,SEW,0.494,X,1,12,60500
95,ELPK06,SEW,0.494,X,1,14,60500
95,GCBP15,VAP,0.30816,6,6,12,60900
95,GCBP14,VAP,0.30816,6,6,10,60900
95,GBCB14,VAP,0.3402,7,7,6,60900
95,GBCB13,VAP,0.3402,7,7,14,60900
95,47SB03,VAP,0.3088,4,4,7,60900
95,GBRS04,VAP,0.61512,B,11,4,60900
95,GBRS04,VAP,0.61512,B,11,8,60900
95,GBVS05,VAP,0.61512,B,11,12,60900
95,GH1808,VAP,0.43934,B,11,10,60900
95,GHVT07,VAP,0.43934,B,11,10,60900
95,N12S,SEW,0.4455,X,1,8,60500
95,N12P,SEW,0.4455,X,1,10,60500
95,N12P,SEW,0.4413,X,1,5,60500
95,E2US,SEW,0.3806,X,1,5,60500
95,E2UP,SEW,0.3806,X,1,9,60500
95,E1US,SEW,0.4639,X,1,5,60500
95,E1PS,SEW,0.4639,X,1,7,60500
95,E1UP,SEW,0.4639,X,1,10,60500
95,E1UH,SEW,0.4639,X,1,5,60500
95,PHD194,VAP,0.17466,1,1,S,60900
95,PHD194,VAP,0.17466,1,1,L,60900
95,PHD194,VAP,0.17466,1,1,XL,60900
95,N18S,SEW,0.47172,X,1,13,60500
95,N8PS,SEW,0.47172,X,1,11,60500
95,N11S,SEW,0.4486,X,1,7,60500
95,N11H,SEW,0.4586,X,1,9,60500
95,N1PS,SEW,0.4486,X,1,5,60500
95,N11P,SEW,0.4638,X,1,12,60500
95,N11P,SEW,0.4586,X,1,9,60500
95,11LC06,VAP,0.43934,B,11,12,60900
95,MA0074,SEW,0.8602,X,1,6,60500
95,MP0074,VAP,0.11282,1,1,5,60900
95,MP0074,VAP,0.11282,1,1,8,60900
95,PHL2C1,VAP,0.14134,1,1,L,60900
95,PHL2C1,VAP,0.14134,1,1,2XL,60900
95,EMV416,VAP,0.27808,4,4,7,60900
95,EMV417,VAP,0.27808,4,4,7,60900
95,EMV417,VAP,0.27808,4,4,9,60900
95,EMV418,VAP,0.27808,4,4,5,60900
95,EMV418,VAP,0.27808,4,4,6,60900
95,EMV418,VAP,0.27808,4,4,9,60900
95,3.94E+15,VAP,0.28296,4,4,8,60900
95,3.94E+16,VAP,0.28296,4,4,5,60900
95,3.94E+17,VAP,0.28296,4,4,5,60900
95,42A607,VAP,0.36816,6,6,7,60900
95,42A608,VAP,0.36816,6,6,10,60900
95,PHL134,VAP,0.2402,1,1,38B,60900
95,PHL134,VAP,0.2402,1,1,36C,60900
95,PHL134,VAP,0.2402,1,1,38C,60900
95,41A608,VAP,0.36816,6,6,7,60900
95,PHCT05,VAP,0.1493,1,1,36C,60900
95,E4M114,VAP,0.28296,4,4,5,60900
95,E4M114,VAP,0.28296,4,4,7,60900
95,E4M114,VAP,0.28296,4,4,8,60900
95,E4M115,VAP,0.28296,4,4,5,60900
95,E4M117,VAP,0.28296,4,4,8,60900
95,13TK08,VAP,0.57902,D,13,6,60900
95,13TK08,VAP,0.57902,D,13,12,60900
95,13BK07,VAP,0.57902,D,13,12,60900
95,GELL10,VAP,0.4444,A,10,12,60900
96,NXN510,VAP,0.2724,5,5,S,60900
96,RAY199,VAP,0.19992,1,1,L,60900
96,RAY299,VAP,0.19992,1,1,XL,60900
95,13TL08,VAP,0.57902,D,13,8,60900
95,13RB08,VAP,0.57902,D,13,12,60900
95,11EN07,VAP,0.61512,B,11,6,60900
95,11EN07,VAP,0.61512,B,11,12,60900
96,79NZ11,VAP,0.23544,6,6,M,60900
96,98BX07,VAP,0.37884,7,7,XL,60900
96,B78Y06,VAP,0.37884,7,7,L,60900
96,79N616,VAP,0.2376,6,6,XL,60900
96,79N617,VAP,0.23544,6,6,M,60900
96,PZB212,VAP,0.3066,5,5,S,60900
96,PZB117,VAP,0.27904,4,4,L,60900
96,PZB117,VAP,0.27904,4,4,2XL,60900
96,UTXX09,VAP,0.27648,3,3,L,60900
96,8P3333,VAP,0.138,2,2,L,60900
96,8P3335,VAP,0.138,2,2,M,60900
95,NT1756,VAP,0.37368,6,6,4,60900
95,47SK04,VAP,0.3088,4,4,8,60900
95,47SK04,VAP,0.3088,4,4,9,60900
95,N3MP,SEW,0.3629,X,1,XL,60500
95,N3MP,SEW,0.3629,X,1,2XL,60500
95,PHJ404,VAP,0.14556,1,1,36C,60900
95,PHJ404,VAP,0.14556,1,1,40C,60900
95,PHJ404,VAP,0.14556,1,1,38D,60900
95,N2MI,SEW,0.36118,X,1,M,60500
95,GTHWWM,SEW,0.25834,X,1,44230,60500
95,42IF08,VAP,0.26688,4,4,S,60900
95,43HX02,VAP,0.3093,4,4,6,60900
95,43IM12,VAP,0.26064,4,4,XL,60900
95,N1MI,SEW,0.4091,X,1,S,60500
95,N1MP,SEW,0.4091,X,1,L,60500
95,53IA09,VAP,0.3054,5,5,2XL,60900
95,53IA10,VAP,0.3054,5,5,XL,60900
95,53IA11,VAP,0.3054,5,5,M,60900
95,53IA12,VAP,0.3054,5,5,L,60900
95,53IF07,VAP,0.2796,5,5,2XL,60900
95,53IF08,VAP,0.2796,5,5,S,60900
95,53IF08,VAP,0.2796,5,5,XL,60900
95,53IF09,VAP,0.2796,5,5,2XL,60900
95,1IMA02,VAP,0.2668,4,4,S,60900
95,1IMA02,VAP,0.2668,4,4,XL,60900
95,1IMF04,VAP,0.2668,4,4,L,60900
96,8TB540,VAP,0.33,5,5,M,60900
95,N0MI,SEW,0.45324,X,1,L,60500
95,N0MP,SEW,0.45324,X,1,S,60500
95,NBCAU3,SEW,3.47484,X,1,36C,60500
95,PH3439,VAP,0.1455,1,1,36B,60900
95,PH3439,VAP,0.1455,1,1,34C,60900
95,PH3439,VAP,0.1455,1,1,34D,60900
95,PH3439,VAP,0.1455,1,1,36D,60900
95,NB3439,SEW,2.5096,X,1,42B,60500
95,NB3439,SEW,2.5096,X,1,34C,60500
95,NB3439,SEW,2.5096,X,1,36D,60500
95,49IF07,VAP,0.26688,4,4,L,60900
95,49IF09,VAP,0.26688,4,4,S,60900
95,49IF09,VAP,0.26688,4,4,2XL,60900
95,N9MP,SEW,0.4469,X,1,S,60500
95,N9MP,SEW,0.4469,X,1,XL,60500
95,43IF09,VAP,0.26688,4,4,L,60900
95,43IF11,VAP,0.26688,4,4,XL,60900
95,43IF12,VAP,0.26688,4,4,2XL,60900
95,42HX02,VAP,0.29768,4,4,7,60900
95,42HX02,VAP,0.29768,4,4,8,60900
95,PHL2C0,VAP,0.14134,1,1,L,60900
95,52IA08,VAP,0.3054,5,5,S,60900
95,47BB01,VAP,0.1275,3,3,10,60900
95,NBC91D,SEW,3.26732,X,1,S,60500
95,NBC91D,SEW,3.26732,X,1,2XL,60500
95,NBC910,SEW,3.26732,X,1,M,60500
95,IEP593,VAP,0.17728,2,2,XL,60900
95,U2MS,SEW,0.36118,X,1,9,60500
95,U2MP,SEW,0.36118,X,1,8,60500
95,L0XP,SEW,0.3518,X,1,L,60500
95,47SB05,VAP,0.3088,4,4,5,60900
95,L1XP,SEW,0.3488,X,1,XL,60500
95,L1XP,SEW,0.3488,X,1,2XL,60500
95,47SH05,VAP,0.3088,4,4,6,60900
95,U3MI,SEW,0.3629,X,1,5,60500
95,U3MI,SEW,0.3629,X,1,8,60500
95,47SK06,VAP,0.3088,4,4,8,60900
95,46SK05,VAP,0.3245,5,5,6,60900
95,46SK04,VAP,0.3245,5,5,7,60900
96,UYBE,SEW,0.31678,X,1,L,60500
96,UYBF,SEW,0.31678,X,1,XL,60500
95,B2HX03,VAP,0.3078,5,5,5,60900
95,NBW02L,SEW,2.1594,X,1,38E,60500
95,NBW02L,SEW,2.1594,X,1,423D,60500
95,NBW02L,SEW,2.1594,X,1,40E,60500
95,NBW02N,SEW,1.9475,X,1,32A,60500
95,NBW02N,SEW,1.9475,X,1,38C,60500
95,XS2F10,VAP,0.2982,5,5,L,60900
95,XS2F11,VAP,0.2982,5,5,L,60900
95,B3HX03,VAP,0.3093,5,5,9,60900
95,0IMA03,VAP,0.27168,4,4,S,60900
95,0IMF06,VAP,0.27168,4,4,S,60900
95,HEB056,SEW,0.68496,X,1,M,60500
95,HEBH56,SEW,0.68496,X,1,M,60500
95,HEBH56,SEW,0.68496,X,1,XL,60500
95,IEP600,VAP,0.17608,2,2,L,60900
96,PPLA03,VAP,0.28032,4,4,L,60900
96,PUBB06,VAP,0.28032,4,4,XL,60900
95,43HX03,VAP,0.3093,4,4,8,60900
95,IEP601,VAP,0.19372,2,2,L,60900
95,IEP601,VAP,0.19372,2,2,XL,60900
96,98BX09,VAP,0.37884,7,7,M,60900
96,98BX09,VAP,0.37884,7,7,XL,60900
96,PXPW,SEW,0.68486,X,1,S,60500
95,XS1F10,VAP,0.3048,5,5,XL,60900
96,79N618,VAP,0.2376,6,6,L,60900
96,79N619,VAP,0.2376,6,6,L,60900
96,79NZ14,VAP,0.2376,6,6,L,60900
95,53IA13,VAP,0.3054,5,5,XL,60900
95,42IM12,VAP,0.26064,4,4,L,60900
96,YXY8,SEW,0.68484,X,1,L,60500
96,UUST,SEW,0.31644,X,1,XL,60500
95,0IMF07,VAP,0.27168,4,4,M,60900
95,0IMF07,VAP,0.27168,4,4,2XL,60900
95,46SH04,VAP,0.3247,5,5,9,60900
95,46SH05,VAP,0.3247,5,5,5,60900
95,46SH05,VAP,0.3247,5,5,6,60900
95,BREPB4,SEW,0.26716,X,1,4,60500
95,BREPB5,SEW,0.26716,X,1,4,60500
95,BREPB5,SEW,0.2763,X,1,16,60500
95,BREPB2,SEW,0.26716,X,1,8,60500
95,42IF11,VAP,0.26688,4,4,XL,60900
95,1RMA03,VAP,0.3112,5,5,S,60900
95,1RMA03,VAP,0.3112,5,5,M,60900
95,1RMA03,VAP,0.3112,5,5,2XL,60900
95,43IM14,VAP,0.26064,4,4,XL,60900
96,PX41,SEW,0.6824,X,1,L,60500
96,UBXV,SEW,0.31642,X,1,L,60500
96,UBXW,SEW,0.31642,X,1,S,60500
95,NS21MX,SEW,1.5852,X,1,L,60500
95,NS21MX,SEW,1.5852,X,1,XL,60500
96,UBXS,SEW,0.31642,X,1,L,60500
96,UBXU,SEW,0.31642,X,1,L,60500
96,PPLN04,VAP,0.3019,5,5,S,60900
95,30ES53,VAP,0.38832,6,6,4,60900
95,30ES53,VAP,0.38832,6,6,10,60900
96,PPC903,VAP,0.3019,5,5,S,60900
95,B0BS,SEW,0.38172,X,1,7,60500
95,ECBPA7,SEW,0.3254,X,1,4,60500
95,ECBPA8,SEW,0.3254,X,1,4,60500
95,ECHPA7,SEW,0.42102,X,1,8,60500
96,RLC8IR,VAP,0.3466,5,5,M,60900
96,RLC8IR,VAP,0.3466,5,5,L,60900
95,PLAS36,VAP,0.36552,6,6,4,60900
95,PLAS36,VAP,0.36552,6,6,6,60900
95,AS7H,SEW,0.60486,X,1,7,60500
95,AS7H,SEW,0.60486,X,1,10,60500
95,AS7P,SEW,0.60486,X,1,10,60500
95,B7PH,SEW,0.6206,X,1,2XL,60500
95,GS19,SEW,0.44186,X,1,L,60500
95,GS19,SEW,0.44186,X,1,XL,60500
95,MT4T99,VAP,1,4,4,L,60900
95,MT4T99,VAP,1,4,4,2XL,60900
95,BREPB9,SEW,0.26716,X,1,8,60500
95,BREPB9,SEW,0.2763,X,1,14,60500
95,BREPC1,SEW,0.26716,X,1,10,60500
95,30LS19,VAP,0.35952,7,7,8,60900
95,30LS19,VAP,0.35952,7,7,10,60900
95,30LS19,VAP,0.35952,7,7,12,60900
95,LR8S,SEW,0.33078,X,1,12,60500
95,LR8P,SEW,0.33078,X,1,8,60500
95,10SA01,VAP,0.3618,A,10,6,60900
95,10SA01,VAP,0.3618,A,10,10,60900
95,ECK6,SEW,0.28248,X,1,L,60500
95,LE8PA2,SEW,0.33078,X,1,16,60500
95,T2SB,SEW,0.38524,X,1,5,60500
95,T2SB,SEW,0.38524,X,1,7,60500
95,T2SB,SEW,0.38524,X,1,10,60500
95,T9SB,SEW,0.47186,X,1,10,60500
95,T9SH,SEW,0.47186,X,1,10,60500
95,RV1S,SEW,0.8001,X,1,M,60500
95,RV1S,SEW,0.8001,X,1,XL,60500
95,RV1S,SEW,0.8001,X,1,2XL,60500
95,SXXA02,VAP,0.5578,A,10,7,60900
95,LR6N31,VAP,0.35616,6,6,16,60900
95,LR6N30,VAP,0.35616,6,6,10,60900
95,913B66,VAP,0.3996,9,9,4,60900
95,913B66,VAP,0.3996,9,9,12,60900
95,SXXX02,VAP,0.5578,A,10,8,60900
95,KC1405,VAP,0.50736,E,14,8,60900
95,CB1408,VAP,0.50736,E,14,16,60900
96,UC9Z,SEW,0.44082,X,1,L,60500
95,MS0S,SEW,0.3469,X,1,8,60500
95,MS7P,SEW,0.3777,X,1,9,60500
95,SXF001,VAP,0.3077,5,5,L,60900
95,SXF001,VAP,0.3077,5,5,XL,60900
95,E1AE99,VAP,0.28176,4,4,2XL,60900
95,D1AS01,VAP,0.2724,4,4,7,60900
95,D1AS02,VAP,0.2724,4,4,8,60900
95,41MW15,VAP,0.3288,A,10,7,60900
95,T0SB,SEW,0.38524,X,1,9,60500
95,DSAS01,VAP,0.26976,4,4,7,60900
95,DSAS01,VAP,0.26976,4,4,8,60900
96,PBXP04,VAP,0.3091,5,5,XL,60900
96,PUBD07,VAP,0.28032,4,4,XL,60900
96,PUBE02,VAP,0.11424,4,4,XL,60900
95,BS1S,SEW,0.3816,X,1,5,60500
96,UNCK,SEW,0.31678,X,1,S,60500
95,40MW02,VAP,0.2996,A,10,7,60900
95,CE9F01,VAP,0.26152,4,4,S,60900
95,X41A01,VAP,0.5146,A,10,8,60900
95,ETV601,VAP,0.38724,6,6,6,60900
95,ETV699,VAP,0.38724,6,6,6,60900
95,ETV699,VAP,0.38724,6,6,7,60900
95,649S01,VAP,0.2988,6,6,6,60900
95,649S01,VAP,0.2988,6,6,9,60900
95,649S02,VAP,0.2988,6,6,5,60900
95,649S99,VAP,0.2988,6,6,5,60900
95,849S99,VAP,0.26352,8,8,7,60900
95,849S99,VAP,0.26352,8,8,9,60900
95,X40A01,VAP,0.5146,A,10,6,60900
95,X40A01,VAP,0.5146,A,10,8,60900
95,X40A01,VAP,0.5146,A,10,10,60900
95,H49A01,VAP,0.40584,3,3,7,60900
95,CE1A01,VAP,0.26152,4,4,S,60900
95,LN2P,SEW,0.3335,X,1,4,60500
95,LN2P,SEW,0.3335,X,1,9,60500
95,41A609,VAP,0.36816,6,6,7,60900
95,T8PS,SEW,0.2569,X,1,44230,60500
95,T8PS,SEW,0.2569,X,1,44291,60500
95,T8PP,SEW,0.2569,X,1,44230,60500
95,T8EPA2,SEW,0.2569,X,1,44230,60500
95,T8EPA3,SEW,0.2569,X,1,44291,60500
95,LN1S,SEW,0.3396,X,1,7,60500
95,LN1P,SEW,0.3396,X,1,8,60500
95,642S99,VAP,0.23952,6,6,5,60900
95,TS4902,VAP,0.2576,4,4,6,60900
95,TS4201,VAP,0.2576,4,4,6,60900
95,TS4202,VAP,0.2576,4,4,8,60900
95,PP4S01,VAP,0.40068,6,6,9,60900
95,LN8S,SEW,0.3611,X,1,5,60500
95,TFBR01,VAP,0.31116,6,6,44230,60900
95,TFBR01,VAP,0.31116,6,6,44291,60900
95,S2SB,SEW,0.29032,X,1,6,60500
95,S2SH,SEW,0.29032,X,1,8,60500
95,S2PP,SEW,0.29032,X,1,5,60500
95,S2PP,SEW,0.29032,X,1,6,60500
95,S2PP,SEW,0.29032,X,1,7,60500
95,LEES19,VAP,0.27808,4,4,7,60900
95,43SB,SEW,0.28964,X,1,4,60500
95,43SH,SEW,0.28964,X,1,5,60500
95,SFBP,SEW,0.33386,X,1,S,60500
95,L4ES18,VAP,0.28296,4,4,8,60900
95,L4ES19,VAP,0.28296,4,4,4,60900
95,L4ES19,VAP,0.28296,4,4,8,60900
95,42A610,VAP,0.36816,6,6,8,60900
95,42A610,VAP,0.36816,6,6,9,60900
96,IRSL2P,VAP,0.35256,2,2,L,60900
95,TPB702,VAP,0.04528,7,7,44230,60900
96,PBK403,VAP,0.24016,4,4,L,60900
96,PBK403,VAP,0.24016,4,4,XL,60900
95,P62S01,VAP,0.39768,6,6,5,60900
95,0CNH,SEW,0.30704,X,1,9,60500
96,PUB406,VAP,0.27576,4,4,M,60900
96,PUB405,VAP,0.27576,4,4,L,60900
95,SFHP,SEW,0.33256,X,1,L,60500
96,PXP601,VAP,0.37092,6,6,L,60900
95,XS2F12,VAP,0.2982,5,5,M,60900
95,XS1A08,VAP,0.3048,5,5,S,60900
95,XS1F12,VAP,0.3048,5,5,M,60900
95,M1CP,SEW,0.46216,X,1,7,60500
95,M1CP,SEW,0.46216,X,1,9,60500
95,M47312,VAP,0.23688,3,3,5,60900
95,M47311,VAP,0.23688,3,3,5,60900
95,C7BS,SEW,0.4561,X,1,5,60500
95,C7BS,SEW,0.4561,X,1,6,60500
95,A47C15,VAP,0.23424,3,3,6,60900
95,JM1S,SEW,0.42066,X,1,9,60500
95,JM1P,SEW,0.42066,X,1,10,60500
95,X41C20,VAP,0.24696,3,3,7,60900
95,X41C19,VAP,0.24696,3,3,6,60900
95,X47C14,VAP,0.24696,3,3,7,60900
95,X47C14,VAP,0.24696,3,3,9,60900
95,M41I11,VAP,0.27264,4,4,5,60900
95,M41I11,VAP,0.27264,4,4,9,60900
95,M41I12,VAP,0.27264,4,4,8,60900
95,GBVS07,VAP,0.61512,B,11,10,60900
95,C1BS,SEW,0.464,X,1,6,60500
95,C1PB,SEW,0.464,X,1,6,60500
95,C1PB,SEW,0.464,X,1,8,60500
95,C1PP,SEW,0.464,X,1,7,60500
95,C1PP,SEW,0.464,X,1,10,60500
95,GNTM07,VAP,0.57902,D,13,14,60900
95,GNTV07,VAP,0.5005,D,13,4,60900
95,GLTV08,VAP,0.5005,D,13,16,60900
95,840C01,VAP,0.3318,5,5,11,60900
95,840C02,VAP,0.3318,5,5,12,60900
95,840C99,VAP,0.3318,5,5,14,60900
95,GP1T20,VAP,0.4444,A,10,6,60900
95,GP1T20,VAP,0.4444,A,10,14,60900
95,GP1T20,VAP,0.4444,A,10,16,60900
95,C0BS,SEW,0.4747,X,1,6,60500
95,C0BS,SEW,0.4747,X,1,9,60500
95,LREPCE,SEW,0.27026,X,1,10,60500
95,LREPCD,SEW,0.27026,X,1,10,60500
95,LREPCD,SEW,0.27026,X,1,16,60500
95,MCC0,SEW,0.481,X,1,7,60500
95,MCC0,SEW,0.481,X,1,9,60500
95,C41A32,VAP,0.24552,3,3,8,60900
95,M42I12,VAP,0.27264,4,4,8,60900
95,M42I13,VAP,0.27264,4,4,7,60900
95,O38A16,VAP,0.25248,4,4,8,60900
95,GMBK11,VAP,0.4444,A,10,12,60900
95,11LC08,VAP,0.43934,B,11,16,60900
95,GELR13,VAP,0.4444,A,10,4,60900
95,GELR13,VAP,0.4444,A,10,8,60900
95,GELR13,VAP,0.4444,A,10,10,60900
95,BKEPCD,SEW,0.2735,X,1,12,60500
95,13HT09,VAP,0.5005,D,13,10,60900
95,13HT09,VAP,0.5005,D,13,12,60900
95,13HT09,VAP,0.5005,D,13,14,60900
95,13E410,VAP,0.57902,D,13,6,60900
95,13T409,VAP,0.57902,D,13,12,60900
95,13C410,VAP,0.57902,D,13,8,60900
95,C7MP,SEW,0.4733,X,1,5,60500
95,P8ET35,VAP,0.56256,8,8,8,60900
95,NPD55D,SEW,0.8754,X,1,XL,60500
95,NB41L1,SEW,2.7578,X,1,38D,60500
95,NB411D,SEW,2.7578,X,1,34C,60500
95,NB411D,SEW,2.7578,X,1,36C,60500
95,NB411L,SEW,2.7578,X,1,40C,60500
95,NB411L,SEW,2.7578,X,1,40D,60500
95,NP411E,SEW,0.7746,X,1,XS,60500
96,UYPH,SEW,0.31678,X,1,L,60500
95,MCC7A1,SEW,0.4733,X,1,8,60500
95,MCC7A1,SEW,0.4733,X,1,9,60500
95,MCC7A1,SEW,0.4733,X,1,10,60500
